kode_desa,slope_deg,slope_deg_max,elev_m_mean,elev_m_max,rain_mm,catch_km2,wind50,feedstock,dist_grid_m,wdpa_overlap_frac,in_pa,treecover_pct_2000,forest_loss_pct,primary_forest_frac,high_forest,catch_eff,head_eff,Q_eff,hydro_kw,hydro_grade,tech,rationale,name,kecamatan,kabupaten,l1_class,esdm_hydro_dist_m,esdm_hydro_mw,esdm_hydro_class,esdm_hydro_desa,esdm_hydro_kab,esdm_offgrid_dist_m,esdm_offgrid_type,esdm_offgrid_kw,esdm_offgrid_desa,esdm_offgrid_year,esdm_substation_dist_m,esdm_substation_name,esdm_substation_mva,esdm_substation_kv,esdm_substation_status,esdm_powerplant_dist_m,esdm_powerplant_name,esdm_powerplant_mw,esdm_powerplant_type,esdm_powerplant_fuel,esdm_solar_zone,esdm_solar_kwh_m2,esdm_solar_pot_gwp,lat,lon
81.05.10.2001,9.893087592021788,29.906742362780047,79.28738602181781,236.0,4048.388601106219,0.63,,0.9799872011169933,87443.6149898,0.0,False,95.52709149439553,18.65338371693576,0.0,False,0.63,60.0,0.00404376715293144,1.190080673107723,none,solar_biomass_hybrid,98% cropland/tree cover - sago/coconut residue,Teor,Teor,Seram Bagian Timur,intermittent,152271.35312744213,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,115929.91711865248,PLTS Terpusat,30.0,Kaimer,2016,399322.2983254057,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,1327.5903653102398,PLTS Tior,0.1,PLTS,Surya,True,4.66699982,0.191347,-4.715870058976042,131.74154135338893
81.05.10.2002,17.71176071815854,36.34562659837173,181.6190212964041,336.0,4048.388601106219,0.63,,0.9265086206896551,90134.74428295187,0.0,False,92.49335536240211,5.293631100082714,0.0,False,0.63,60.0,0.00404376715293144,1.190080673107723,none,solar_biomass_hybrid,93% cropland/tree cover - sago/coconut residue,Kartutin Kartenga,Teor,Seram Bagian Timur,intermittent,153197.41741770293,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,114703.8378256551,PLTS Terpusat,30.0,Kaimer,2016,399322.4081605752,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,3252.2181009365363,PLTS Tior,0.1,PLTS,Surya,True,4.66699982,0.191347,-4.733848729762802,131.7353399218801
81.05.10.2004,17.215085362412584,38.699556642984405,108.31151500034017,309.0,4048.388601106219,1.05,,0.9405375139977603,87226.8105483486,0.0,False,96.8774493337812,6.885422270037654,0.0,False,1.05,60.0,0.006739611921552401,1.9834677885128718,none,solar_biomass_hybrid,94% cropland/tree cover - sago/coconut residue,Duryar Rumoy,Teor,Seram Bagian Timur,intermittent,151714.25317847313,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,116318.32744070026,PLTS Terpusat,30.0,Kaimer,2016,398410.1086851153,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,1633.9789409647087,PLTS Tior,0.1,PLTS,Surya,True,4.66699982,0.191347,-4.718348453908232,131.73199287420263
81.05.10.2005,9.048172999533508,17.732949104124945,94.9898864733859,254.0,4048.388601106219,0.84,,0.9638003959683227,90552.81430693499,0.0,False,95.09572338080137,16.39405204460967,0.0,False,0.84,60.0,0.005391689537241921,1.5867742308102974,none,solar_biomass_hybrid,96% cropland/tree cover - sago/coconut residue,Lapang Kampung Jawa,Teor,Seram Bagian Timur,intermittent,154262.91101095962,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,113892.51585312231,PLTS Terpusat,30.0,Kaimer,2016,400925.9267088881,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,3346.949174886863,PLTS Tior,0.1,PLTS,Surya,True,4.66699982,0.191347,-4.731257520376465,131.75154817440523
81.05.10.2007,10.137663456086434,21.704944268057336,140.2315218907555,330.0,4020.5777408759195,0.42,,0.9957940821998673,91908.11973786647,0.0,False,97.5236923076923,24.12493268712978,0.0,False,0.42,60.0,0.0026773253601723207,0.787936853498714,none,solar_biomass_hybrid,100% cropland/tree cover - sago/coconut residue,Kampung Baru,Teor,Seram Bagian Timur,intermittent,155343.828757194,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,112581.95227084856,PLTS Terpusat,30.0,Kaimer,2016,401248.13607338787,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,4941.425640977901,PLTS Tior,0.1,PLTS,Surya,True,4.66699982,0.191347,-4.747593703432624,131.74893960107957
81.05.10.2009,15.476881193927275,42.175756716298494,118.85796250710094,278.0,3328.5519743345676,0.63,,0.9578040988077611,92390.98109985492,0.0,False,95.34541203974284,38.53580901856765,0.0,False,0.63,60.0,0.003324752257468889,0.9784745893730941,none,solar_biomass_hybrid,96% cropland/tree cover - sago/coconut residue,Kiliwouw,Teor,Seram Bagian Timur,intermittent,156452.68817446977,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,111195.42881811055,PLTS Terpusat,30.0,Kaimer,2016,401323.07079816505,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,7040.602980841325,PLTS Tior,0.1,PLTS,Surya,True,4.66699982,0.191347,-4.76778332963249,131.74251100649107
81.05.10.2010,16.80227604139251,31.070758505510536,171.50313726470517,330.0,4048.388601106219,0.63,,0.9346933736613067,91035.80979311108,0.0,False,95.54348497006357,0.0,0.0,True,0.63,60.0,0.00404376715293144,1.190080673107723,none,resource_present_but_screened,"96% intact canopy, 0.0% loss since 2015 - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Karlokin,Teor,Seram Bagian Timur,intermittent,153761.79882372523,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,114039.96660095053,PLTS Terpusat,30.0,Kaimer,2016,399508.68506215967,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,4168.243395790043,PLTS Tior,0.1,PLTS,Surya,True,4.66050005,0.19108,-4.742028492699328,131.7342631347773
81.05.11.2001,6.630064110536016,15.091949399018016,65.72673720424525,140.0,3482.5306112061717,4.83,,0.9936359751048428,4977.232382308465,0.0,False,98.20103065256863,66.21297037630104,0.0,False,4.83,58.11786116612561,0.026668922583913318,7.602459330592838,none,grid_extension,5.0 km from a reliably-lit settlement,Kilkoda,Gorom Timur,Seram Bagian Timur,intermittent,79737.93598752393,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,198505.3596375407,PLTS Terpusat,30.0,Kaimer,2016,335868.4653494591,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,6072.829335188906,PLTD Ondor,1.8,PLTD,HSD,True,4.64750004,0.190547,-4.035886467148313,131.4251554968956
81.05.11.2002,6.732886863186046,16.8015771904257,128.62208094355339,231.0,3483.544016882777,1.05,,0.9784665478896601,3338.8737341355095,0.0,False,96.22450233472598,27.02040816326531,0.0,False,1.05,59.0274728338925,0.005799278947436131,1.6790638084797895,none,grid_extension,3.3 km from a reliably-lit settlement,Miran,Gorom Timur,Seram Bagian Timur,intermittent,78250.67208668776,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,200892.88244063436,PLTS Terpusat,30.0,Kaimer,2016,333423.7096598289,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,4286.450534014986,PLTD Ondor,1.8,PLTD,HSD,True,4.63450003,0.190014,-4.014184161224407,131.4196275143726
81.05.11.2003,6.908171146186998,18.313033453113142,52.69029011007,118.0,3323.4802463358556,1.47,,0.9806811291517887,7399.128140151041,0.0,False,96.59301424770118,0.0,0.0,True,1.47,60.0,0.007745934744599361,2.279628595335592,none,resource_present_but_screened,"97% intact canopy, 0.0% loss since 2015 - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Kota Sirih,Gorom Timur,Seram Bagian Timur,intermittent,81350.65042560484,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,196986.7000465066,PLTS Terpusat,30.0,Kaimer,2016,336919.1207768535,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,7721.930047369604,PLTD Ondor,1.8,PLTD,HSD,True,4.64750004,0.190547,-4.0446204492805755,131.43721708180126
81.05.11.2004,5.848019586983057,16.251025113486048,44.47367777587595,87.0,2701.3672179833056,0.42,,0.9480707686733895,8861.5669484155,0.0,False,96.75705054653059,42.21218961625283,0.0,False,0.42,51.21155765232624,0.0017988556436342408,0.451859388558229,none,solar_biomass_hybrid,95% cropland/tree cover - sago/coconut residue,Amarwatu,Gorom Timur,Seram Bagian Timur,intermittent,82464.15552563999,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,195151.13364117657,PLTS Terpusat,30.0,Kaimer,2016,338856.5047503107,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,9309.261300428045,PLTD Ondor,1.8,PLTD,HSD,True,4.65399981,0.19081399999999998,-4.061870639083092,131.4405168567045
81.05.11.2005,8.134151237982516,18.16032091380612,34.24463034139725,75.0,3483.544016882777,1.89,,0.9089766857461958,5564.759723586456,0.0,False,87.9185267857143,100.0,0.0,False,1.89,60.0,0.010438702105385035,3.0721100296148163,none,solar_biomass_hybrid,91% cropland/tree cover - sago/coconut residue,Aran,Gorom Timur,Seram Bagian Timur,intermittent,79685.94722378242,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,199794.26361111077,PLTS Terpusat,30.0,Kaimer,2016,333980.1176230449,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,5722.4707214987775,PLTD Ondor,1.8,PLTD,HSD,True,4.64099979,0.190281,-4.018471509526995,131.43184335861102
81.05.11.2007,6.272555441902673,18.40073021255142,76.71240840145222,138.0,3483.544016882777,0.42,,0.9980859674067593,4927.221884591762,0.0,False,97.82304718558933,0.0,0.0,True,0.42,54.95810865205636,0.002319711578974452,0.6253235436986783,none,resource_present_but_screened,"98% intact canopy, 0.0% loss since 2015 - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Bas,Gorom Timur,Seram Bagian Timur,intermittent,79502.49164288757,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,199392.52147563637,PLTS Terpusat,30.0,Kaimer,2016,334712.42981955747,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,5588.708819872025,PLTD Ondor,1.8,PLTD,HSD,True,4.64099979,0.190281,-4.025345817941351,131.42727902820351
81.05.11.2008,4.878029021486034,8.750306050699741,30.62432310469313,48.0,2701.3672179833056,0.21,,0.9410699359152969,10651.48345302193,0.0,False,71.39074693422519,20.0,0.0,False,0.21,42.671985096797805,0.0008994278218171204,0.18825571783334596,none,solar_biomass_hybrid,94% cropland/tree cover - sago/coconut residue,Tunas Ilur,Gorom Timur,Seram Bagian Timur,intermittent,83081.87583493619,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,194243.00432006276,PLTS Terpusat,30.0,Kaimer,2016,339771.06375964,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,10158.315157291705,PLTD Ondor,1.8,PLTD,HSD,True,4.66050005,0.19108,-4.069959949786436,131.4429087939466
81.05.11.2009,6.06955277644321,12.64787170390838,21.498007968127496,40.0,2701.3672179833056,0.21,,0.9370034052213396,10581.512598631634,0.0,False,57.883778156350566,0.0,0.0,False,0.21,53.16586377172074,0.0008994278218171204,0.23455149381663637,none,solar_biomass_hybrid,94% cropland/tree cover - sago/coconut residue,Sagey,Gorom Timur,Seram Bagian Timur,intermittent,83460.44219807557,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,194151.21278274522,PLTS Terpusat,30.0,Kaimer,2016,339607.7222819962,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,10351.005819073884,PLTD Ondor,1.8,PLTD,HSD,True,4.66050005,0.19108,-4.068191176688884,131.44749314034448
81.05.11.2012,3.622445854723834,15.39285351696507,11.586757153338224,45.0,2701.3672179833056,,,0.7346615349784923,9177.414566477859,0.0,False,76.07514712539613,59.74842767295597,0.0,False,,31.65399084940816,,,none,solar_biomass_hybrid,73% cropland/tree cover - sago/coconut residue,Basarin,Gorom Timur,Seram Bagian Timur,intermittent,82194.21397594546,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,195651.58451318604,PLTS Terpusat,30.0,Kaimer,2016,338298.6910631508,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,8877.379625547597,PLTD Ondor,1.8,PLTD,HSD,True,4.65399981,0.19081399999999998,-4.056869464586126,131.44011475479678
81.05.11.2013,2.005917595230252,4.922896368087733,8.201365187713309,18.0,2701.3672179833056,0.21,,0.66921454928835,8805.504122954857,0.0,False,65.36739531208849,17.92717086834734,0.0,False,0.21,17.512088666669666,0.0008994278218171204,0.07725796714698645,none,solar_battery,uniform equatorial irradiance; no discriminating alternative,Goha,Gorom Timur,Seram Bagian Timur,intermittent,81968.34663695813,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,195925.96543954,PLTS Terpusat,30.0,Kaimer,2016,338055.64203021186,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,8611.053207675444,PLTD Ondor,1.8,PLTD,HSD,True,4.65399981,0.19081399999999998,-4.054760367629177,131.43883050245762
81.05.11.2014,7.584491182816708,19.086371115103383,187.1353642315015,289.0,3509.726061537095,1.05,,0.9367266931244618,2052.2148629590424,0.0,False,93.77369577641653,59.78487161693269,0.0,False,1.05,60.0,0.005842865874895279,1.7195554269816806,none,grid_extension,2.1 km from a reliably-lit settlement,Rarat,Gorom Timur,Seram Bagian Timur,intermittent,76332.73615470127,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,203912.15848876865,PLTS Terpusat,30.0,Kaimer,2016,330418.1388940475,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,3389.252950017838,PLTD Ondor,1.8,PLTD,HSD,True,4.627999780000001,0.189748,-3.987582081692245,131.4112604152526
81.05.11.2015,8.555518036100182,21.32495558949727,130.97604821987136,272.0,3494.254914144274,1.26,,0.9808843950703003,3147.928783343105,0.0,False,95.20142308610106,9.116809116809117,0.0,False,1.26,60.0,0.006980532077343015,2.0543705903620495,none,grid_extension,3.1 km from a reliably-lit settlement,Miran Gota,Gorom Timur,Seram Bagian Timur,intermittent,77807.84456287227,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,202101.65777672484,PLTS Terpusat,30.0,Kaimer,2016,331975.364269525,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,4093.1590696881176,PLTD Ondor,1.8,PLTD,HSD,True,4.627999780000001,0.189748,-4.001090702305802,131.420433088893
81.05.11.2016,7.732284344710247,16.335360392097076,137.57309907916851,263.0,3503.3426966332845,1.05,,0.9789468083219522,2111.7229266051927,0.0,False,96.18822945120438,0.0,0.0,True,1.05,60.0,0.005832239078299322,1.7164279607434907,none,resource_present_but_screened,"96% intact canopy, 0.0% loss since 2015 - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Adar,Gorom Timur,Seram Bagian Timur,intermittent,75744.84719639586,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,205235.80166993363,PLTS Terpusat,30.0,Kaimer,2016,328942.414515209,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,4148.999700727124,PLTD Ondor,1.8,PLTD,HSD,True,4.627999780000001,0.189748,-3.9743426590945594,131.41031080339656
81.05.11.2017,8.484341757995631,19.086371115103383,61.03243645645003,170.0,3511.6202982217073,1.68,,0.9424288840262582,3519.519454059034,0.0,False,92.4718240507714,4.555160142348754,0.0,False,1.68,60.0,0.009353630931336359,2.7527735830922904,none,grid_extension,3.5 km from a reliably-lit settlement,Tinarin,Gorom Timur,Seram Bagian Timur,intermittent,77428.61302773979,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,203228.3590770367,PLTS Terpusat,30.0,Kaimer,2016,330621.9057074747,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,4381.589917079298,PLTD Ondor,1.8,PLTD,HSD,True,4.627999780000001,0.189748,-3.988847418140135,131.42130380230742
81.05.11.2019,2.8008963868158303,10.891739591240718,11.011971510834973,50.0,3184.0180778036975,2.52,,0.850476902936226,8446.55234400403,0.0,False,71.79199401421621,0.0,0.0,True,2.52,24.461920878441767,0.012721533415882353,1.526402370691018,none,resource_present_but_screened,"72% intact canopy, 0.0% loss since 2015 - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Kiltufa,Gorom Timur,Seram Bagian Timur,intermittent,81582.1368072723,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,196544.00877676072,PLTS Terpusat,30.0,Kaimer,2016,337412.79374776833,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,8072.453020033166,PLTD Ondor,1.8,PLTD,HSD,True,4.64750004,0.190547,-4.049047480743961,131.43755907321034
81.05.11.2022,6.61564713135513,14.615776034795516,46.83517647058824,101.0,3483.544016882777,1.05,,0.7745311818578283,4902.057959099932,0.0,False,74.01861006106427,0.0,0.0,True,1.05,57.990353203335346,0.005799278947436131,1.6495624601562242,none,resource_present_but_screened,"74% intact canopy, 0.0% loss since 2015 - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Miran Manaban,Gorom Timur,Seram Bagian Timur,intermittent,79110.55662580743,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,200448.3915188224,PLTS Terpusat,30.0,Kaimer,2016,333441.1403227763,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,5163.67837788367,PLTD Ondor,1.8,PLTD,HSD,True,4.64099979,0.190281,-4.013843104643393,131.4280976513184
81.05.11.2023,7.965819952695914,16.56983204784795,64.83513302034427,121.0,3483.544016882777,0.63,,0.9608771251931995,4721.880517865737,0.0,False,94.9265558562041,100.0,0.0,False,0.63,60.0,0.003479567368461678,1.0240366765382718,none,grid_extension,4.7 km from a reliably-lit settlement,Miran Rumuar,Gorom Timur,Seram Bagian Timur,intermittent,78832.35075187817,0,Mikro Hidro Kelas A (PLTMH),Keta Rumadan,Seram Bagian Timur,200869.72077130692,PLTS Terpusat,30.0,Kaimer,2016,333027.25195082463,GI 150 kV PLTMG Sorong,0.0,150 kV,Operasi,4924.188200125994,PLTD Ondor,1.8,PLTD,HSD,True,4.63450003,0.190014,-4.0101900989247365,131.42683330727908
81.05.12.2001,7.901059239715926,38.73752666374626,232.72874636292124,848.0,3454.280238209135,290.21999999999997,2.1342804740956143,0.9452728212327896,5828.72443029991,0.0,False,97.2216678960283,83.88446942436575,0.0,False,25.0,60.0,0.13691813475905057,40.295007059588585,moderate,micro_hydro,"~40 kW screening potential (capped catchment 25 km2, head 60 m); 24-h baseload",Hote,Bula Barat,Seram Bagian Timur,intermittent,2340.0730438858595,0,Mikro Hidro Kelas A (PLTMH),Hote,Seram Bagian Timur,289486.46110243356,PLTMH,30.0,Tahalupu,2014,224952.5169320448,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,19375.919169203527,PLTD Wesa Bula,3.2,PLTD,HSD,True,3.78299999,0.15510300000000002,-3.13089273415872,130.31869590962555
81.05.12.2002,8.020840918331581,44.69949602904735,198.04765699970292,839.0,3339.1005380323836,297.57,2.032262044484164,0.9320068126156278,12449.41169543766,0.0,False,97.88841358296196,88.69242049308038,0.0,False,25.0,60.0,0.13235272934235415,38.95140824545483,moderate,micro_hydro,"~39 kW screening potential (capped catchment 25 km2, head 60 m); 24-h baseload",Banggoi,Bula Barat,Seram Bagian Timur,intermittent,2910.38062942119,0,Mikro Hidro Kelas A (PLTMH),Banggoi,Seram Bagian Timur,277599.90882919997,PLTMH,30.0,Tahalupu,2014,213635.67178374997,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,31181.660677284643,PLTD Wesa Bula,3.2,PLTD,HSD,True,3.74399996,0.153504,-3.115681115019124,130.2108855476672
81.05.12.2003,2.358114671392911,12.530926891571868,22.57177172172425,58.0,2807.822176750484,168.42,2.064444934047516,0.6880007157075443,11836.789379409434,0.0,False,62.075659042320034,54.44331335067678,0.0,False,25.0,20.59005963930937,0.11129432144019867,11.240085691833627,marginal,solar_battery,uniform equatorial irradiance; no discriminating alternative,Waematakabo,Bula Barat,Seram Bagian Timur,intermittent,6594.272094311484,0,Mikro Hidro Kelas A (PLTMH),Aketernate,Maluku Tengah,271323.12384303875,PLTMH,30.0,Tahalupu,2014,208898.1152616853,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,26029.320152254208,PLTD Kobisonta,4.0,PLTD,HSD,True,3.73749995,0.153237,-3.0507027172988033,130.15030565178745
81.05.12.2004,3.4256698402116403,14.85458786549003,41.115711519768176,165.0,3046.1177998261587,18.689999999999998,2.177802107332645,0.8647117104449988,16501.123717416944,0.0,False,92.34046727596748,62.032276551741326,0.0,False,18.689999999999998,29.93028183193353,0.0902650013932504,13.251627247829601,marginal,solar_biomass_hybrid,86% cropland/tree cover - sago/coconut residue,Waiketam Baru,Bula Barat,Seram Bagian Timur,intermittent,5085.984246481125,0,Mikro Hidro Kelas B (PLTMH),Banggoi,Seram Bagian Timur,276938.6405532721,PLTMH,30.0,Tahalupu,2014,214283.15286462262,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,31575.50201828993,PLTD Kobisonta,4.0,PLTD,HSD,True,3.7114999300000004,0.152171,-3.052962689606364,130.20118124181676
81.05.12.2005,2.3855146139959458,11.37684642045468,17.81631511843784,41.0,2647.5174760303667,55.65,2.002697530713341,0.498771159528346,10469.483337001402,0.0,False,70.75704604576408,31.5473507355653,0.0,False,25.0,20.829579463704796,0.10494028554788047,10.721653192224714,marginal,solar_battery,uniform equatorial irradiance; no discriminating alternative,Waisamet,Bula Barat,Seram Bagian Timur,intermittent,7102.441985372321,0,Mikro Hidro Kelas A (PLTMH),Aketernate,Maluku Tengah,269157.0383612892,PLTMH,30.0,Tahalupu,2014,207035.8055295018,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,23548.21547209744,PLTD Kobisonta,4.0,PLTD,HSD,True,3.74399996,0.153504,-3.0401940262051297,130.12992876911343
81.05.12.2006,2.027285378073067,11.091431349702589,11.147481547999211,38.0,2703.5101165030574,237.29999999999998,,0.5871802777151937,11496.889222606043,0.0,False,70.55914322819379,57.3063509441203,0.0,False,25.0,17.69878893652327,0.1071596792753939,9.302806058133548,none,solar_battery,uniform equatorial irradiance; no discriminating alternative,Aki Jaya,Bula Barat,Seram Bagian Timur,intermittent,9353.91053160958,0,Mikro Hidro Kelas A (PLTMH),Aketernate,Maluku Tengah,270852.87968619115,PLTMH,30.0,Tahalupu,2014,209070.29423567862,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,24673.402955773927,PLTD Kobisonta,4.0,PLTD,HSD,True,3.7699999799999997,0.15456999999999999,-3.022042965326169,130.14374323124284
