kode_desa,name,kecamatan,kabupaten,l1_class,tech,pop_2017,hh_2017,pop_2026,hh_2026,growth_pct,density,lit_fraction,demand_kw,size_kw,capex_low_usd,capex_high_usd,capex_mid_usd,dist_grid_m,hydro_kw,wind50,feedstock,slope_deg
81.06.03.2030,Buria,Taniwel,Seram Bagian Barat,intermittent,micro_hydro,1819,428,2111,497,1.6666666666666667,30.98488184353442,0.1818181818181818,131.208,291.6,1069895.0,2225382.0,1647638.0,30540.929777462163,48.78249339548479,1.0075036909526067,0.9990601463123578,18.70481526468357
81.06.03.2032,Rumahsoal,Taniwel,Seram Bagian Barat,intermittent,micro_hydro,318,82,391,101,2.3333333333333335,4.55021529151635,0.1818181818181818,26.664,59.3,212781.0,442584.0,327682.0,13872.300201300432,43.81552055934074,1.6591608660696864,0.9983868599121132,17.411304629129898
81.06.03.2034,Niniari,Taniwel,Seram Bagian Barat,dark_settled,micro_hydro,563,120,735,157,3.0,7.059162504802151,0.1363636363636363,41.448,92.1,322239.0,670258.0,496248.0,12676.871400310094,45.490729892132975,1.6307570287763875,0.9985951063995728,15.980754637532456
81.06.04.2002,Allang Asaude,Huamual Belakang,Seram Bagian Barat,intermittent,micro_hydro,1177,313,1366,363,1.6666666666666667,79.51105937136205,0.5,95.832,213.0,688687.0,1432468.0,1060578.0,11464.043012284104,32.19250246852655,,0.8224125194933108,8.464679335942627
81.06.04.2003,Sole,Huamual Belakang,Seram Bagian Barat,intermittent,solar_biomass_hybrid,2928,734,3499,877,2.0,80.34443168771527,0.2272727272727272,231.52800000000002,926.1,2657196.0,4836097.0,3746646.0,21231.845892432437,14.468087099463206,4.2989227705741095,0.9086145883446934,17.384647781279156
81.06.04.2004,Tonu Jaya,Huamual Belakang,Seram Bagian Barat,intermittent,solar_biomass_hybrid,2102,520,2512,621,2.0,113.61374943464496,0.3181818181818182,163.94400000000002,655.8,1940679.0,3532035.0,2736357.0,26107.10473612739,9.992040020922891,4.098784994717515,0.949771595066086,19.18508183645999
81.06.04.2005,Tahalupu,Huamual Belakang,Seram Bagian Barat,intermittent,micro_hydro,7555,1818,9029,2173,2.0,107.4753005594572,0.2727272727272727,573.672,1274.8,4499332.0,9358612.0,6928972.0,15339.427160914453,36.02883841375896,4.5142096873784165,0.9359119880845638,16.471069480308508
81.06.05.2001,Tihulale,Amalatu,Seram Bagian Barat,intermittent,micro_hydro,1979,542,2230,611,1.3333333333333333,56.65650406504065,0.1818181818181818,161.304,358.5,1320070.0,2745746.0,2032908.0,6988.159272342396,35.98841996574487,1.8961506363329104,0.9919147015573662,18.915261238332757
81.06.05.2002,Rumahkay,Amalatu,Seram Bagian Barat,dark_settled,micro_hydro,2348,662,2568,724,1.0,61.77531873947558,0.1363636363636363,191.13600000000002,424.7,1614969.0,3359136.0,2487052.0,8286.412879301273,54.89541098194055,1.7061233085275402,0.9964737791566224,20.84179760960525
81.06.05.2003,Latu,Amalatu,Seram Bagian Barat,intermittent,micro_hydro,4187,1159,5004,1385,2.0,77.19839555692688,0.2727272727272727,365.64,812.5,2691377.0,5598065.0,4144721.0,7729.318201457034,44.61109959724688,1.5413297014679856,0.9757557900939678,10.998859125707844
81.06.05.2004,Tomalehu,Amalatu,Seram Bagian Barat,intermittent,solar_biomass_hybrid,808,215,938,249,1.6666666666666667,84.05017921146953,0.2727272727272727,65.73599999999999,262.9,724696.0,1318947.0,1021822.0,9017.218036900294,7.392029590863592,1.5446328922677997,0.9869351087600894,15.13092622704723
81.06.05.2005,Hualoy,Amalatu,Seram Bagian Barat,intermittent,micro_hydro,2180,584,2530,678,1.6666666666666667,41.61184210526316,0.1818181818181818,178.99200000000002,397.8,1422291.0,2958365.0,2190328.0,9970.336278963963,47.92886424862702,1.432162343282058,0.9891644648332324,17.206264952831187
81.06.05.2006,Seriholo,Amalatu,Seram Bagian Barat,dark_settled,solar_biomass_hybrid,863,215,1062,265,2.3333333333333335,51.30434782608696,0.1363636363636363,69.96,279.8,786385.0,1431221.0,1108803.0,14652.286227326436,28.06945796957332,1.480291305992664,0.9901159688305766,16.210536838135088
81.06.05.2007,Tala,Amalatu,Seram Bagian Barat,intermittent,micro_hydro,556,146,626,164,1.3333333333333333,11.330316742081449,0.1818181818181818,43.29599999999999,96.2,328191.0,682637.0,505414.0,16438.552903540505,44.52490836177835,1.347446396553989,0.9643097297252105,14.169439150380072
81.06.06.2002,Rambatu,Inamosol,Seram Bagian Barat,intermittent,micro_hydro,1010,257,1207,307,2.0,11.581270389560546,0.2272727272727272,81.048,180.1,628042.0,1306328.0,967185.0,14154.233907209533,48.27563497356034,1.6928882254437665,0.9980262737790472,15.79499405215195
81.06.06.2005,Hukuanakota,Inamosol,Seram Bagian Barat,intermittent,micro_hydro,879,214,1020,248,1.6666666666666667,20.735921935352714,0.2272727272727272,65.472,145.5,503502.0,1047285.0,775394.0,18282.08122041908,43.7701269141638,1.3731205116880465,0.9959425369363504,15.367944738780274
81.06.08.2005,Kulur,Huamual,Seram Bagian Barat,intermittent,solar_battery,918,249,1097,298,2.0,1354.3209876543208,0.5909090909090909,78.672,437.1,837977.0,1452494.0,1145236.0,,,,0.4111486486486486,7.246910692046346
81.06.10.2001,Sohuwe,Taniwel Timur,Seram Bagian Barat,intermittent,micro_hydro,652,169,757,196,1.6666666666666667,21.63475278651043,0.2727272727272727,51.744,115.0,438752.0,912603.0,675678.0,45341.75980470432,52.55752722676116,0.8989386791037113,0.990975586586872,21.04369059069392
81.06.10.2003,Lumahlatal,Taniwel Timur,Seram Bagian Barat,intermittent,micro_hydro,426,111,509,133,2.0,13.794037940379404,0.2272727272727272,35.112,78.0,291593.0,606514.0,449054.0,43806.18867737183,47.52191563947653,0.92859772745617,0.9813052067668524,19.814016285760594
81.06.10.2005,Seakasale,Taniwel Timur,Seram Bagian Barat,intermittent,micro_hydro,383,107,419,117,1.0,8.474919093851133,0.2272727272727272,30.888,68.6,257964.0,536565.0,397264.0,38347.733191643805,50.658389555798166,0.907796869471512,0.9772059298361232,20.166480773863977
81.06.10.2006,Makububui,Taniwel Timur,Seram Bagian Barat,intermittent,micro_hydro,721,194,887,239,2.3333333333333335,30.06779661016949,0.3181818181818182,63.096,140.2,519930.0,1081454.0,800692.0,37175.504582570895,50.2603481036512,0.9111175298310952,0.9973591076432222,19.33579577135398
81.06.10.2007,Sukaraja,Taniwel Timur,Seram Bagian Barat,intermittent,solar_biomass_hybrid,514,148,614,177,2.0,164.6112600536193,0.3181818181818182,46.728,186.9,498496.0,907262.0,702879.0,45438.90025352727,9.346147420114312,1.0105294664166562,0.9650382999016422,11.68714400637771
81.06.10.2008,Uwen Pantai,Taniwel Timur,Seram Bagian Barat,intermittent,micro_hydro,461,137,602,179,3.0,16.778149386845037,0.2727272727272727,47.256,105.0,388157.0,807366.0,597762.0,35978.950525793545,49.68377067090468,0.9188343522452976,0.9957306998425768,19.14772296669443
81.06.10.2009,Tounussa,Taniwel Timur,Seram Bagian Barat,intermittent,solar_biomass_hybrid,360,100,394,109,1.0,505.12820512820514,0.5,28.776000000000003,115.1,292302.0,531989.0,412146.0,47604.0877940448,2.9477407565950555,1.0105294664166562,0.9055365193868352,6.581788339309161
81.06.10.2010,Musihuwey,Taniwel Timur,Seram Bagian Barat,intermittent,solar_biomass_hybrid,495,137,592,164,2.0,543.1192660550458,0.5454545454545454,43.29599999999999,173.2,446899.0,813356.0,630128.0,47645.84139152388,1.7883389065608033,1.0105294664166562,0.918130245570407,8.209849128694856
81.06.10.2011,Solea,Taniwel Timur,Seram Bagian Barat,intermittent,solar_biomass_hybrid,595,168,754,213,2.6666666666666665,876.7441860465117,0.5,56.232,224.9,562250.0,1023295.0,792772.0,48021.8486781668,0.4561833484400931,1.0105294664166562,0.9429725307245064,4.08538868343529
81.06.10.2012,Waraloin,Taniwel Timur,Seram Bagian Barat,intermittent,micro_hydro,326,102,350,110,0.8,7.534983853606027,0.3181818181818182,29.04,64.5,237745.0,494509.0,366127.0,32426.208285120232,57.66391843758172,0.9375551939726254,0.995220145436587,18.97548677916372
81.06.10.2013,Walakone,Taniwel Timur,Seram Bagian Barat,intermittent,solar_biomass_hybrid,596,143,712,171,2.0,127.82764811490125,0.3181818181818182,45.144000000000005,180.6,451500.0,821730.0,636615.0,46616.9718802203,9.74561089602271,1.0855851816925577,0.9768545371955696,2.1747384290810388
81.06.10.2014,Hatunuru,Taniwel Timur,Seram Bagian Barat,intermittent,micro_hydro,447,114,534,136,2.0,30.289279636982418,0.1818181818181818,35.904,79.8,263149.0,547351.0,405250.0,52034.72240169899,34.50447683363636,1.0105294664166562,0.9410853611880776,10.52360874242012
81.06.10.2015,Lumahpelu,Taniwel Timur,Seram Bagian Barat,intermittent,solar_biomass_hybrid,598,170,758,215,2.6666666666666665,388.71794871794873,0.4090909090909091,56.760000000000005,227.0,583552.0,1062064.0,822808.0,47551.774666212514,2.818248882875583,1.0105294664166562,0.92806822395254,7.828523613500705
81.06.11.2002,Sanahu,Elpaputih,Seram Bagian Barat,dark_settled,micro_hydro,1093,285,1231,321,1.3333333333333333,17.173549107142854,0.1363636363636363,84.74400000000001,188.3,661315.0,1375536.0,1018426.0,17426.906806986,52.5737449078141,0.955536454608963,0.9729539745642,16.192472515789056
81.06.11.2003,Wasia,Elpaputih,Seram Bagian Barat,intermittent,micro_hydro,303,85,362,102,2.0,3.5919825362175035,0.1818181818181818,26.927999999999997,59.8,224273.0,466487.0,345380.0,21201.075847922788,38.68095023494874,0.9560656203965504,0.9963063994171568,20.00602010328066
81.06.11.2004,Sumeith Pasinaro,Elpaputih,Seram Bagian Barat,intermittent,micro_hydro,264,62,316,74,2.0,5.5939104266241815,0.2272727272727272,19.536000000000005,43.4,152148.0,316467.0,234308.0,19972.622971442062,49.72774599770066,1.3461892262156376,0.9576025056947608,16.091357780798422
81.06.11.2006,Abio Ahiolo,Elpaputih,Seram Bagian Barat,intermittent,micro_hydro,1071,231,1280,276,2.0,17.2972972972973,0.2272727272727272,72.864,161.9,569740.0,1185058.0,877399.0,24418.57725495591,47.31222856215599,1.0275590674296142,0.9936966345622495,16.305338953997424
81.06.11.2007,Huku Kecil,Elpaputih,Seram Bagian Barat,intermittent,micro_hydro,394,86,457,100,1.6666666666666667,10.645236431399953,0.2272727272727272,26.400000000000002,58.7,216782.0,450906.0,333844.0,27858.00840871436,51.11523255670601,1.0443700794220834,0.9970350233506444,19.08873565262593
81.06.11.2008,Elpaputih,Elpaputih,Seram Bagian Barat,intermittent,micro_hydro,1974,557,2224,628,1.3333333333333333,7.925590677452692,0.2272727272727272,165.792,368.4,1313155.0,2731363.0,2022259.0,13672.844960449893,49.93413399035224,0.8417649767665804,0.9777081969933265,17.03170770632038
81.07.01.2003,Kobraur,Pulau-Pulau Aru,Kepulauan Aru,dark_settled,solar_biomass_hybrid,191,50,228,60,2.0,18.357487922705314,0.1363636363636363,15.84,63.4,158500.0,288470.0,223485.0,16964.185719019202,17.959093766392574,2.376690047026376,0.923505128449398,2.868812381896741
81.07.01.2004,Lau-Lau,Pulau-Pulau Aru,Kepulauan Aru,dark_settled,solar_biomass_hybrid,467,132,592,167,2.6666666666666665,10.464910730068942,0.1363636363636363,44.088,176.4,441000.0,802620.0,621810.0,10234.624101548625,15.879906622338748,2.3968928814233035,0.8325951700352554,2.606097586500905
81.07.01.2005,Gorar,Pulau-Pulau Aru,Kepulauan Aru,dark_settled,solar_biomass_hybrid,361,107,514,152,4.0,8.067807251608853,0.0909090909090909,40.128,160.5,401250.0,730275.0,565762.0,10003.036046933452,19.07593895420577,2.4196785082001298,0.9544286012451704,2.756621774104488
81.07.01.2006,Tungu,Pulau-Pulau Aru,Kepulauan Aru,intermittent,solar_battery,292,84,329,95,1.3333333333333333,8.984161660294921,0.2272727272727272,25.080000000000002,139.3,261188.0,452725.0,356956.0,8551.621585991747,16.201164027759447,2.448660827210768,0.5002575333576672,2.681198882143991
81.07.01.2007,Tunguwatu,Pulau-Pulau Aru,Kepulauan Aru,intermittent,solar_biomass_hybrid,609,170,795,222,3.0,5.369807497467072,0.1818181818181818,58.608,234.4,586000.0,1066520.0,826260.0,16672.76473727063,18.060035591097243,2.387903278134872,0.9536318497654958,3.223761639422981
81.07.02.2001,Jerol,Aru Selatan,Kepulauan Aru,intermittent,solar_battery,683,170,841,209,2.3333333333333335,21.4049376431662,0.3181818181818182,55.176,306.5,574688.0,996125.0,785406.0,21641.638196137093,12.138025509267788,2.850542064180681,0.6150070289398416,2.832836231593041
81.07.02.2003,Kabalukin,Aru Selatan,Kepulauan Aru,intermittent,solar_battery,521,121,700,163,3.3333333333333335,16.05504587155963,0.4545454545454545,43.032000000000004,239.1,448312.0,777075.0,612694.0,17222.122424733254,9.11106516859763,3.2859833990033605,0.5555480033984705,2.1012767496030325
81.07.02.2004,Kalar-Kalar,Aru Selatan,Kepulauan Aru,intermittent,solar_battery,1234,294,1519,362,2.3333333333333335,26.198689203173508,0.4545454545454545,95.56800000000001,530.9,995438.0,1725425.0,1360432.0,14709.891043104297,9.637324389238987,3.24886179335438,0.5577163041078677,2.2594142888270663
81.07.02.2006,Ngaiguli,Aru Selatan,Kepulauan Aru,intermittent,solar_biomass_hybrid,221,64,264,76,2.0,9.047292666209733,0.5,20.064,80.3,200750.0,365365.0,283058.0,13853.976791430685,10.80164006943764,4.134293116308809,0.7233941949116898,2.539423415088084
81.07.02.2008,Ngaibor,Aru Selatan,Kepulauan Aru,intermittent,wind_solar_hybrid,472,130,564,155,2.0,6.270150083379655,0.5,40.92,186.0,465000.0,967200.0,716100.0,15595.51889666548,14.760827504471289,5.751238160037229,0.82161227480657,3.009307602208644
81.07.02.2026,Lor-lor,Aru Selatan,Kepulauan Aru,intermittent,solar_biomass_hybrid,776,216,900,251,1.6666666666666667,7.16674629718108,0.1818181818181818,66.26400000000001,265.1,662750.0,1206205.0,934478.0,28123.85790597771,11.826391284751825,2.764639348962568,0.8085959281339493,2.5746314794477483
81.07.02.2027,Gaimar,Aru Selatan,Kepulauan Aru,intermittent,solar_battery,186,49,257,68,3.6666666666666665,7.10926694329184,0.3636363636363636,17.952,99.7,186938.0,324025.0,255482.0,23862.29444515971,11.134066224306752,3.4956588101684445,0.4496143151356147,2.6794537487214747
81.07.02.2029,Doka Barat,Aru Selatan,Kepulauan Aru,intermittent,solar_biomass_hybrid,406,117,515,148,2.6666666666666665,4.676291655316445,0.2727272727272727,39.07200000000001,156.3,390750.0,711165.0,550958.0,29343.818274680954,9.021481500562215,2.9807247161303776,0.9281642991943932,2.159729590864936
81.07.02.2031,Jelia,Aru Selatan,Kepulauan Aru,intermittent,solar_biomass_hybrid,281,72,346,89,2.3333333333333335,4.9414453013424735,0.2727272727272727,23.496000000000002,94.0,235000.0,427700.0,331350.0,29722.204216713137,9.460826632214244,4.218398385797226,0.7819220728217757,2.361206853555226
81.07.03.2003,Gardakau,Aru Tengah,Kepulauan Aru,dark_settled,solar_battery,959,255,1288,343,3.3333333333333335,6.4156206415620645,0.1363636363636363,90.552,503.1,943312.0,1635075.0,1289194.0,30846.92311692124,18.267428144033563,2.613988517661724,0.6889534943312616,4.125971582951468
81.07.03.2006,Lorang,Aru Tengah,Kepulauan Aru,dark_settled,solar_biomass_hybrid,243,64,274,72,1.3333333333333333,1.2530869843592793,0.1363636363636363,19.008000000000003,76.0,190000.0,345800.0,267900.0,50157.22219431614,12.802076415327786,2.7439514576551165,0.7835457028182334,2.476137550322681
81.07.03.2008,Manjau,Aru Tengah,Kepulauan Aru,dark_settled,solar_battery,312,97,407,127,3.0,23.580533024333718,0.1363636363636363,33.528,186.3,349312.0,605475.0,477394.0,59131.988785153335,9.923841971268256,3.005723646949167,0.6838866920797828,3.024839990095032
81.07.03.2009,Kwarbola,Aru Tengah,Kepulauan Aru,intermittent,solar_battery,201,56,226,63,1.3333333333333333,5.65,0.2272727272727272,16.632,92.4,173250.0,300300.0,236775.0,62305.80474625237,11.086125382081226,3.995809225732815,0.4966043320888129,2.6388665755103085
81.07.03.2030,Kobasel Timur,Aru Tengah,Kepulauan Aru,intermittent,solar_battery,244,111,283,129,1.6666666666666667,11.733001658374793,0.1818181818181818,34.056000000000004,189.2,354750.0,614900.0,484825.0,69179.8323079512,4.5131723984091785,4.152468708414104,0.5308763056550913,2.827416833520684
81.07.03.2031,Fatlabata,Aru Tengah,Kepulauan Aru,intermittent,solar_battery,359,102,442,126,2.3333333333333335,8.552631578947368,0.1818181818181818,33.264,184.8,346500.0,600600.0,473550.0,58480.51070148285,10.70804081130406,3.2859928578507454,0.5981381755416425,2.627325529654794
81.07.03.2033,Wakua,Aru Tengah,Kepulauan Aru,intermittent,solar_biomass_hybrid,1395,397,1572,447,1.3333333333333333,8.182386008744535,0.2272727272727272,118.00800000000001,472.0,1180000.0,2147600.0,1663800.0,28428.054741311444,19.155119530472767,2.244352429539865,0.8355558169982442,4.294276442065415
81.07.03.2037,Tanah Miring,Aru Tengah,Kepulauan Aru,intermittent,solar_biomass_hybrid,384,115,459,137,2.0,303.97350993377484,0.3636363636363636,36.168,144.7,361750.0,658385.0,510068.0,25012.456470476867,0.3142649484054874,2.9087759667654813,0.9223924001550988,4.136830524959425
81.07.03.2043,Maijuring,Aru Tengah,Kepulauan Aru,dark_settled,solar_biomass_hybrid,783,239,964,294,2.3333333333333335,15.26040842171917,0.1363636363636363,77.616,310.5,776250.0,1412775.0,1094512.0,22501.899694109165,5.978099517165109,3.9371481903153978,0.8618917213528521,2.4264574152054093
81.07.03.2045,Selibata-bata,Aru Tengah,Kepulauan Aru,dark_settled,solar_biomass_hybrid,883,270,1087,332,2.3333333333333335,7.928519328956966,0.1363636363636363,87.64800000000001,350.6,876500.0,1595230.0,1235865.0,23194.876833985345,20.571933527589124,2.232554575592147,0.9750922211156546,3.858779424952529
81.07.04.2001,Marlasi,Aru Utara,Kepulauan Aru,intermittent,wind_solar_hybrid,1611,439,1925,525,2.0,30.844415958980935,0.2272727272727272,138.60000000000002,630.0,1575000.0,3276000.0,2425500.0,36022.02013092131,18.71075326723816,5.112485261647075,0.7814420664130822,2.7820757778490357
81.07.04.2002,Kolamar,Aru Utara,Kepulauan Aru,intermittent,wind_solar_hybrid,700,187,837,223,2.0,66.11374407582939,0.2727272727272727,58.87200000000001,267.6,669000.0,1391520.0,1030260.0,43764.7633290756,4.499850305693782,5.112485261647075,0.8897140475489582,2.493350401157389
81.07.04.2004,Tasinwaha,Aru Utara,Kepulauan Aru,intermittent,wind_solar_hybrid,424,95,537,120,2.6666666666666665,50.612629594721966,0.2727272727272727,31.68,144.0,360000.0,748800.0,554400.0,44722.03583141369,26.4289532171274,5.112485261647075,0.3951396377389156,2.6728972145467327
81.07.04.2005,Foket,Aru Utara,Kepulauan Aru,intermittent,wind_solar_hybrid,525,144,685,188,3.0,44.2792501616031,0.2272727272727272,49.632,225.6,564000.0,1173120.0,868560.0,40952.97552071156,15.216052116577645,5.112485261647075,0.8021663943425305,2.885769478161884
81.07.04.2006,Kaibolafin,Aru Utara,Kepulauan Aru,dark_settled,solar_battery,280,74,355,94,2.6666666666666665,27.69110764430577,0.1363636363636363,24.816,137.9,258562.0,448175.0,353368.0,42961.20376826922,25.511914080101203,,0.152914555745508,2.745990331041667
81.07.04.2007,Wahangula-Ngula,Aru Utara,Kepulauan Aru,intermittent,wind_solar_hybrid,184,55,262,78,4.0,10.620186461289014,0.2272727272727272,20.592,93.6,234000.0,486720.0,360360.0,37104.89022815928,9.9936600628203,5.112485261647075,0.8117036666110276,2.9201028397160944
81.07.04.2008,Wahayum,Aru Utara,Kepulauan Aru,dark_settled,solar_biomass_hybrid,375,99,489,129,3.0,18.17843866171004,0.1363636363636363,34.056000000000004,136.2,340500.0,619710.0,480105.0,33119.644346765715,29.318041559887263,,0.7646194908956595,3.325976024369794
81.07.04.2009,Warialau,Aru Utara,Kepulauan Aru,dark_settled,solar_battery,720,211,835,245,1.6666666666666667,11.385328606490319,0.0909090909090909,64.68,359.3,706147.0,1223988.0,965068.0,40080.8357681698,8.53373353609117,,0.4378000550517053,9.81817078541193
81.07.04.2010,Jerwatu,Aru Utara,Kepulauan Aru,dark_settled,solar_biomass_hybrid,344,94,449,123,3.0,67.21556886227545,0.0909090909090909,32.472,129.9,324750.0,591045.0,457898.0,32353.845069017683,0.920551282310882,,0.7033781014440238,4.406528250804708
81.07.04.2013,Selmona,Aru Utara,Kepulauan Aru,intermittent,solar_biomass_hybrid,453,121,558,149,2.3333333333333335,76.02179836512262,0.2727272727272727,39.336,157.3,393250.0,715715.0,554482.0,47798.15733471062,2.293705886878522,,0.7004429550435418,2.1550997077164835
81.07.05.2001,Kabalsiang,Aru Utara Timur Batuley,Kepulauan Aru,intermittent,solar_battery,784,219,937,262,2.0,263.2022471910112,0.2272727272727272,69.168,384.3,720562.0,1248975.0,984768.0,59727.57166083349,0.9268211906370376,,0.4167583494568586,2.701653427593815
81.07.05.2002,Benjuring,Aru Utara Timur Batuley,Kepulauan Aru,intermittent,solar_battery,708,193,798,217,1.3333333333333333,199.5,0.1818181818181818,57.288000000000004,318.3,596812.0,1034475.0,815644.0,59012.60864703512,0.5937545348571347,,0.4002650185222799,2.564392660844985
81.07.05.2003,Batuley,Aru Utara Timur Batuley,Kepulauan Aru,intermittent,solar_battery,291,87,358,107,2.3333333333333335,53.3532041728763,0.2272727272727272,28.247999999999998,156.9,294188.0,509925.0,402056.0,56666.24440142915,0.2735885448944095,,0.1157443266551831,2.479818800173189
81.07.05.2004,Kumul,Aru Utara Timur Batuley,Kepulauan Aru,intermittent,solar_battery,844,224,1039,276,2.3333333333333335,16.254693366708384,0.1818181818181818,72.864,404.8,759000.0,1315600.0,1037300.0,45260.95245214135,16.337353601398096,2.782987294004078,0.4919145855591031,3.1069439967563977
81.07.05.2006,Sewer,Aru Utara Timur Batuley,Kepulauan Aru,dark_settled,solar_battery,462,133,536,154,1.6666666666666667,36.02150537634408,0.0909090909090909,40.656000000000006,225.9,423562.0,734175.0,578868.0,53283.18741697516,3.044023423390758,2.5973247473232037,0.319020729476235,2.817762052815866
81.07.05.2008,Kompane,Aru Utara Timur Batuley,Kepulauan Aru,dark_settled,solar_battery,451,132,588,172,3.0,5.967725565817517,0.1363636363636363,45.407999999999994,252.3,473062.0,819975.0,646518.0,44963.44739045679,19.80848577560271,3.567655818287033,0.6129319367832543,2.376614916179247
81.07.05.2009,Kobamar,Aru Utara Timur Batuley,Kepulauan Aru,intermittent,solar_biomass_hybrid,280,83,335,99,2.0,1.029312357893443,0.2272727272727272,26.136000000000003,104.5,261250.0,475475.0,368362.0,28548.17881286388,17.02851054780433,2.584996970498107,0.9121638228559747,3.052395223228925
81.07.06.2006,Leiting,Sir-Sir,Kepulauan Aru,intermittent,solar_biomass_hybrid,666,175,773,203,1.6666666666666667,69.57695769576958,0.2272727272727272,53.592000000000006,214.4,536000.0,975520.0,755760.0,44669.46176919977,4.0462932915076575,4.578624764452926,0.7737206475593211,2.6442566079825016
81.07.06.2007,Bardefan,Sir-Sir,Kepulauan Aru,dark_settled,solar_biomass_hybrid,229,69,266,80,1.6666666666666667,2.4177422286856936,0.0909090909090909,21.12,84.5,211250.0,384475.0,297862.0,38394.87136059808,25.491173837723547,3.716813407107827,0.8160599620265843,2.9755955769337703
81.07.06.2008,Mohongsel,Sir-Sir,Kepulauan Aru,intermittent,solar_battery,281,78,336,93,2.0,17.92956243329776,0.2272727272727272,24.552000000000003,136.4,255750.0,443300.0,349525.0,45914.19394098082,1.3729112377909922,4.225247504270257,0.4859014088882679,2.6860144600655658
81.07.06.2009,Kolaha,Sir-Sir,Kepulauan Aru,dark_settled,solar_biomass_hybrid,498,141,595,169,2.0,17.186597342576547,0.1363636363636363,44.616,178.5,446250.0,812175.0,629212.0,30749.1171367163,34.72893346451896,3.9737956368125102,0.7901517934006193,3.567812202077869
81.07.06.2010,Goda-Goda,Sir-Sir,Kepulauan Aru,dark_settled,solar_biomass_hybrid,599,167,695,194,1.6666666666666667,69500.0,0.1363636363636363,51.216,204.9,512250.0,932295.0,722272.0,9792.206438668458,21.673817726900783,3.381028175171078,0.9230730050332612,3.010157181160152
81.07.07.2001,Koijabi,Aru Tengah Timur,Kepulauan Aru,intermittent,solar_battery,978,249,1135,289,1.6666666666666667,43.907156673114116,0.1818181818181818,76.296,423.9,794812.0,1377675.0,1086244.0,58461.47166082975,9.69653833972508,3.220526326948073,0.5041901396798082,2.8552057812617235
81.07.07.2004,Warjukur,Aru Tengah Timur,Kepulauan Aru,dark_settled,solar_biomass_hybrid,477,112,570,134,2.0,14.264264264264265,0.1363636363636363,35.376,141.5,353750.0,643825.0,498788.0,60786.34597339171,9.58953959075849,4.15598700359267,0.8167643704077029,2.313464587690006
81.07.07.2008,Kaiwabar,Aru Tengah Timur,Kepulauan Aru,intermittent,solar_battery,205,53,252,65,2.3333333333333335,13.695652173913045,0.1818181818181818,17.16,95.3,178688.0,309725.0,244206.0,66737.07094765153,10.883255851852102,4.876317329629753,0.6751222072888781,2.6247841908422385
81.07.07.2009,Ponom,Aru Tengah Timur,Kepulauan Aru,intermittent,solar_battery,245,62,268,68,1.0,20.88854247856586,0.2272727272727272,17.952,99.7,186938.0,324025.0,255482.0,68789.17295848599,10.58827987826444,4.108786724471623,0.2015245520758099,2.5772134371915496
81.07.07.2010,Lola,Aru Tengah Timur,Kepulauan Aru,intermittent,solar_biomass_hybrid,246,73,340,101,3.6666666666666665,93.15068493150685,0.2272727272727272,26.664,106.7,266750.0,485485.0,376118.0,78970.91253489318,0.5949190911981602,,0.7233175818803975,3.2504775114876208
81.07.07.2011,Mariri,Aru Tengah Timur,Kepulauan Aru,dark_settled,solar_battery,387,118,463,141,2.0,96.65970772442589,0.1363636363636363,37.224,206.8,387750.0,672100.0,529925.0,77812.8356257822,0.2593753526517872,,0.4523835767429043,2.9163463910538074
81.07.07.2012,Dosinamalau,Aru Tengah Timur,Kepulauan Aru,dark_settled,solar_biomass_hybrid,797,211,925,245,1.6666666666666667,3.780447931992807,0.1363636363636363,64.68,258.7,646750.0,1177085.0,911918.0,32698.72352368093,12.38130252113778,2.3776516440324085,0.8579484784853931,2.5109393746669832
81.07.07.2013,Karawai,Aru Tengah Timur,Kepulauan Aru,dark_settled,solar_battery,301,86,360,103,2.0,2.8114017961733695,0.0909090909090909,27.192000000000004,151.1,283312.0,491075.0,387194.0,43158.64229792221,11.383272888221788,2.5873510591241518,0.1550357740407922,2.6091728858470837
81.07.08.2006,Jambu Air,Aru Tengah Selatan,Kepulauan Aru,intermittent,solar_battery,490,144,552,162,1.3333333333333333,13.789657756682487,0.2727272727272727,42.768,237.6,445500.0,772200.0,608850.0,89964.93233477142,3.125355812230012,,0.5303216967779955,2.9777185265739337
81.07.08.2007,Warabal,Aru Tengah Selatan,Kepulauan Aru,intermittent,wind_solar_hybrid,402,133,466,154,1.6666666666666667,2.5235568071049497,0.1818181818181818,40.656000000000006,184.8,462000.0,960960.0,711480.0,81244.58653340771,9.376246666372293,5.803881845332261,0.358081907698052,3.006428267312748
81.07.09.2002,Dosimar,Aru Selatan Timur,Kepulauan Aru,intermittent,wind_solar_hybrid,149,45,168,51,1.3333333333333333,2.7109891883169275,0.5,13.463999999999999,61.2,153000.0,318240.0,235620.0,19188.375271160272,19.694942278480845,6.125464014987757,0.8181370614096046,3.5835878723059342
81.07.09.2003,Batugoyang,Aru Selatan Timur,Kepulauan Aru,intermittent,wind_solar_hybrid,536,154,641,184,2.0,7.870825147347741,0.4090909090909091,48.576,220.8,552000.0,1148160.0,850080.0,27808.809881043093,15.306176745088845,5.738044212423992,0.7709689888591817,3.5581243387542294
